week,sku_id,demand,sales_value,avg_price,avg_discount,sku_name,category,subcategory,brand,cost_price,promo_flag,promo_discount,promo_count
2023-12-04,1174,14,3371.8999999999996,240.85,0.0,Electronics_Mobile Accessories_1174,Electronics,Mobile Accessories,Premium,141.42,0.0,0.0,0.0
2023-12-04,1175,10,598.4000000000001,59.84000000000001,0.0,Household_Trash Bags_1175,Household,Trash Bags,Budget,40.42,0.0,0.0,0.0
2023-12-04,1176,20,136.6,6.829999999999999,0.0,Snacks_Chocolates_1176,Snacks,Chocolates,Premium,5.29,0.0,0.0,0.0
2023-12-04,1177,30,85.19999999999999,2.8399999999999994,0.0,Snacks_Chips_1177,Snacks,Chips,Budget,1.9,0.0,0.0,0.0
2023-12-04,1178,28,670.32,23.94,0.0,Beverages_Soft Drinks_1178,Beverages,Soft Drinks,Budget,15.88,0.0,0.0,0.0
2023-12-04,1179,28,807.52,28.84,0.0,Household_Cleaning Supplies_1179,Household,Cleaning Supplies,BlueMart,19.9,0.0,0.0,0.0
2023-12-04,1180,30,252.0,8.4,0.0,Grocery_Spices_1180,Grocery,Spices,Premium,6.2,0.0,0.0,0.0
2023-12-04,1181,20,772.2,38.61,0.0,Personal Care_Soap_1181,Personal Care,Soap,BlueMart,21.48,0.0,0.0,0.0
2023-12-04,1182,24,336.48,14.02,0.0,Beverages_Tea_1182,Beverages,Tea,Premium,9.64,0.0,0.0,0.0
2023-12-04,1183,15,2006.85,133.79,0.0,Electronics_Batteries_1183,Electronics,Batteries,Premium,93.49,0.0,0.0,0.0
2023-12-04,1184,34,761.94,22.41,0.0,Snacks_Chocolates_1184,Snacks,Chocolates,Local,15.44,0.0,0.0,0.0
2023-12-04,1185,30,2321.7,77.39,0.0,Personal Care_Toothpaste_1185,Personal Care,Toothpaste,BlueMart,60.84,0.0,0.0,0.0
2023-12-04,1186,17,92.82,5.46,0.0,Dairy_Yogurt_1186,Dairy,Yogurt,Premium,3.12,0.0,0.0,0.0
2023-12-04,1187,33,2354.55,71.35,0.0,Personal Care_Skincare_1187,Personal Care,Skincare,Local,50.71,0.0,0.0,0.0
2023-12-04,1188,18,366.84,20.38,0.0,Grocery_Spices_1188,Grocery,Spices,Premium,12.53,0.0,0.0,0.0
2023-12-04,1189,42,3275.58,77.99,0.0,Electronics_Batteries_1189,Electronics,Batteries,Premium,55.06,0.0,0.0,0.0
2023-12-04,1190,33,668.58,20.26,0.0,Dairy_Milk_1190,Dairy,Milk,International,12.63,0.0,0.0,0.0
2023-12-04,1191,17,168.3,9.9,0.0,Dairy_Butter_1191,Dairy,Butter,Premium,7.59,0.0,0.0,0.0
2023-12-04,1192,29,637.13,21.969999999999995,0.0,Dairy_Milk_1192,Dairy,Milk,Local,14.9,0.0,0.0,0.0
2023-12-04,1193,26,360.62,13.87,0.0,Beverages_Tea_1193,Beverages,Tea,Budget,8.38,0.0,0.0,0.0
2023-12-04,1194,25,240.75,9.63,0.0,Dairy_Butter_1194,Dairy,Butter,Budget,7.46,0.0,0.0,0.0
2023-12-04,1195,14,292.88,20.92,0.0,Snacks_Chocolates_1195,Snacks,Chocolates,Local,14.28,0.0,0.0,0.0
2023-12-04,1196,35,1047.9,29.940000000000005,0.0,Grocery_Pasta_1196,Grocery,Pasta,Local,21.34,0.0,0.0,0.0
2023-12-04,1197,24,421.91999999999996,17.58,0.0,Electronics_Mobile Accessories_1197,Electronics,Mobile Accessories,International,10.27,0.0,0.0,0.0
2023-12-04,1198,17,440.47,25.91,0.0,Dairy_Cheese_1198,Dairy,Cheese,Budget,18.14,0.0,0.0,0.0
2023-12-04,1199,32,7356.48,229.89,0.0,Electronics_Cables_1199,Electronics,Cables,Premium,150.51,0.0,0.0,0.0
2023-12-04,1200,28,209.72,7.49,0.0,Beverages_Juices_1200,Beverages,Juices,BlueMart,5.5,0.0,0.0,0.0
2023-12-11,1001,43,7076.08,164.56,0.0,Electronics_Chargers_1001,Electronics,Chargers,Budget,103.44,0.0,0.0,0.0
2023-12-11,1002,25,343.25,13.73,0.0,Dairy_Cream_1002,Dairy,Cream,Local,8.96,0.0,0.0,0.0
2023-12-11,1003,19,228.0,12.0,0.0,Household_Cleaning Supplies_1003,Household,Cleaning Supplies,BlueMart,7.47,0.0,0.0,0.0
2023-12-11,1004,31,769.42,24.820000000000004,0.0,Beverages_Juices_1004,Beverages,Juices,International,17.58,0.0,0.0,0.0
2023-12-11,1005,34,601.8,17.7,0.0,Household_Paper Products_1005,Household,Paper Products,Budget,13.68,0.0,0.0,0.0
2023-12-11,1006,17,214.54,12.62,0.0,Beverages_Coffee_1006,Beverages,Coffee,Premium,9.8,0.0,0.0,0.0
2023-12-11,1007,22,1479.72,67.26,0.0,Personal Care_Shampoo_1007,Personal Care,Shampoo,BlueMart,51.47,0.0,0.0,0.0
2023-12-11,1008,17,746.98,43.94,0.0,Personal Care_Shampoo_1008,Personal Care,Shampoo,Premium,31.77,0.0,0.0,0.0
2023-12-11,1009,21,1909.95,90.95,0.0,Electronics_Batteries_1009,Electronics,Batteries,Local,61.82,0.0,0.0,0.0
2023-12-11,1010,24,394.32,16.43,0.0,Grocery_Rice_1010,Grocery,Rice,Budget,10.05,0.0,0.0,0.0
2023-12-11,1011,17,346.29,20.37,0.0,Personal Care_Shampoo_1011,Personal Care,Shampoo,Premium,16.28,0.0,0.0,0.0
2023-12-11,1012,16,225.6,14.1,0.0,Beverages_Juices_1012,Beverages,Juices,Premium,7.87,0.0,0.0,0.0
2023-12-11,1013,12,427.56,35.63,0.0,Grocery_Cereals_1013,Grocery,Cereals,Premium,24.33,0.0,0.0,0.0
2023-12-11,1014,43,336.69,7.83,0.0,Dairy_Butter_1014,Dairy,Butter,Premium,5.03,0.0,0.0,0.0
2023-12-11,1015,39,1058.07,27.13,0.0,Dairy_Cream_1015,Dairy,Cream,Budget,19.22,0.0,0.0,0.0
2023-12-11,1016,27,524.88,19.44,0.0,Grocery_Rice_1016,Grocery,Rice,BlueMart,11.6,0.0,0.0,0.0
2023-12-11,1017,22,951.06,43.23,0.0,Household_Paper Products_1017,Household,Paper Products,Budget,23.96,0.0,0.0,0.0
2023-12-11,1018,24,1323.84,55.16,0.0,Personal Care_Deodorant_1018,Personal Care,Deodorant,Budget,32.74,0.0,0.0,0.0
2023-12-11,1019,35,7415.1,211.86,0.0,Electronics_Cables_1019,Electronics,Cables,Local,152.31,0.0,0.0,0.0
2023-12-11,1020,23,229.08,9.96,0.0,Beverages_Juices_1020,Beverages,Juices,Local,7.12,0.0,0.0,0.0
2023-12-11,1021,12,345.96,28.83,0.0,Grocery_Canned Goods_1021,Grocery,Canned Goods,BlueMart,17.6,0.0,0.0,0.0
2023-12-11,1022,34,1863.88,54.82,0.0,Household_Cleaning Supplies_1022,Household,Cleaning Supplies,Premium,38.83,0.0,0.0,0.0
2023-12-11,1023,36,2189.52,60.82,0.0,Personal Care_Toothpaste_1023,Personal Care,Toothpaste,International,47.09,0.0,0.0,0.0
2023-12-11,1024,24,210.95999999999998,8.79,0.0,Grocery_Canned Goods_1024,Grocery,Canned Goods,International,5.19,0.0,0.0,0.0
2023-12-11,1025,22,186.56,8.48,0.0,Household_Detergent_1025,Household,Detergent,Budget,4.88,0.0,0.0,0.0
2023-12-11,1026,21,119.70000000000002,5.7,0.0,Snacks_Biscuits_1026,Snacks,Biscuits,Budget,3.92,0.0,0.0,0.0
2023-12-11,1027,19,114.94999999999999,6.05,0.0,Snacks_Chips_1027,Snacks,Chips,Premium,3.35,0.0,0.0,0.0
2023-12-11,1028,19,793.82,41.78,0.0,Household_Paper Products_1028,Household,Paper Products,Budget,31.85,0.0,0.0,0.0
2023-12-11,1029,22,613.8,27.9,0.0,Grocery_Canned Goods_1029,Grocery,Canned Goods,Premium,19.78,0.0,0.0,0.0
2023-12-11,1030,37,815.48,22.04,0.0,Dairy_Cream_1030,Dairy,Cream,Premium,17.11,0.0,0.0,0.0
2023-12-11,1031,25,381.75,15.27,0.0,Snacks_Chips_1031,Snacks,Chips,BlueMart,10.28,0.0,0.0,0.0
2023-12-11,1032,23,348.68,15.159999999999998,0.0,Snacks_Chocolates_1032,Snacks,Chocolates,BlueMart,11.25,0.0,0.0,0.0
2023-12-11,1033,18,583.92,32.44,0.0,Household_Paper Products_1033,Household,Paper Products,International,20.11,0.0,0.0,0.0
2023-12-11,1034,28,1611.68,57.56,0.0,Household_Cleaning Supplies_1034,Household,Cleaning Supplies,Budget,36.42,0.0,0.0,0.0
2023-12-11,1035,34,8342.92,245.37999999999997,0.0,Electronics_Batteries_1035,Electronics,Batteries,Premium,139.58,0.0,0.0,0.0
2023-12-11,1036,11,984.28,89.48,0.0,Electronics_Mobile Accessories_1036,Electronics,Mobile Accessories,Budget,53.01,0.0,0.0,0.0
2023-12-11,1037,25,4464.25,178.57,0.0,Electronics_Cables_1037,Electronics,Cables,BlueMart,123.66,0.0,0.0,0.0
2023-12-11,1038,29,2879.12,99.28,0.0,Electronics_Cables_1038,Electronics,Cables,Premium,60.91,0.0,0.0,0.0
2023-12-11,1039,14,362.74,25.91,0.0,Beverages_Soft Drinks_1039,Beverages,Soft Drinks,Local,15.14,0.0,0.0,0.0
2023-12-11,1040,34,2879.1200000000003,84.68,0.0,Electronics_Mobile Accessories_1040,Electronics,Mobile Accessories,Premium,55.46,0.0,0.0,0.0
2023-12-11,1041,20,275.2,13.76,0.0,Snacks_Nuts_1041,Snacks,Nuts,Local,9.29,0.0,0.0,0.0
2023-12-11,1042,24,1077.6,44.9,0.0,Grocery_Canned Goods_1042,Grocery,Canned Goods,Budget,25.0,0.0,0.0,0.0
2023-12-11,1043,16,375.2,23.45,0.0,Electronics_Batteries_1043,Electronics,Batteries,Budget,15.63,0.0,0.0,0.0
2023-12-11,1044,33,719.0699999999999,21.79,0.0,Snacks_Biscuits_1044,Snacks,Biscuits,BlueMart,13.35,0.0,0.0,0.0
2023-12-11,1045,29,4095.09,141.21,0.0,Electronics_Cables_1045,Electronics,Cables,Local,89.2,0.0,0.0,0.0
2023-12-11,1046,31,1803.8899999999999,58.19,0.0,Household_Paper Products_1046,Household,Paper Products,Local,38.66,0.0,0.0,0.0
2023-12-11,1047,22,794.42,36.11,0.0,Household_Detergent_1047,Household,Detergent,Local,25.61,0.0,0.0,0.0
2023-12-11,1048,29,402.22999999999996,13.87,0.0,Snacks_Biscuits_1048,Snacks,Biscuits,Local,8.75,0.0,0.0,0.0
2023-12-11,1049,34,4017.44,118.16,0.0,Electronics_Batteries_1049,Electronics,Batteries,BlueMart,67.31,0.0,0.0,0.0
2023-12-11,1050,24,428.16,17.84,0.0,Snacks_Chips_1050,Snacks,Chips,International,10.07,0.0,0.0,0.0
2023-12-11,1051,22,1569.7,71.35,0.0,Electronics_Cables_1051,Electronics,Cables,BlueMart,40.92,0.0,0.0,0.0
2023-12-11,1052,27,450.36,16.68,0.0,Snacks_Crackers_1052,Snacks,Crackers,Budget,11.33,0.0,0.0,0.0
2023-12-11,1053,15,174.75,11.65,0.0,Snacks_Crackers_1053,Snacks,Crackers,Premium,7.13,0.0,0.0,0.0
2023-12-11,1054,27,266.21999999999997,9.86,0.0,Snacks_Chips_1054,Snacks,Chips,BlueMart,5.65,0.0,0.0,0.0
2023-12-11,1055,19,211.66000000000003,11.14,0.0,Dairy_Butter_1055,Dairy,Butter,Local,6.17,0.0,0.0,0.0
2023-12-11,1056,33,197.34,5.98,0.0,Snacks_Nuts_1056,Snacks,Nuts,Premium,3.94,0.0,0.0,0.0
2023-12-11,1057,29,781.26,26.94,0.0,Beverages_Tea_1057,Beverages,Tea,BlueMart,16.57,0.0,0.0,0.0
2023-12-11,1058,13,585.91,45.07,0.0,Personal Care_Soap_1058,Personal Care,Soap,Budget,30.87,0.0,0.0,0.0
2023-12-11,1059,22,467.06,21.23,0.0,Electronics_Cables_1059,Electronics,Cables,International,14.79,0.0,0.0,0.0
2023-12-11,1060,19,718.58,37.82,0.0,Household_Detergent_1060,Household,Detergent,Local,22.02,0.0,0.0,0.0
2023-12-11,1061,22,1184.04,53.82,0.0,Personal Care_Skincare_1061,Personal Care,Skincare,Budget,40.64,0.0,0.0,0.0
2023-12-11,1062,37,1079.66,29.18,0.0,Personal Care_Deodorant_1062,Personal Care,Deodorant,Premium,17.61,0.0,0.0,0.0
2023-12-11,1063,33,535.26,16.22,0.0,Snacks_Chocolates_1063,Snacks,Chocolates,Budget,10.29,0.0,0.0,0.0
2023-12-11,1064,38,671.84,17.68,0.0,Snacks_Biscuits_1064,Snacks,Biscuits,Premium,11.23,0.0,0.0,0.0
2023-12-11,1065,34,6046.22,177.83,0.0,Electronics_Chargers_1065,Electronics,Chargers,International,113.29,0.0,0.0,0.0
2023-12-11,1066,41,2040.98,49.78,0.0,Household_Cleaning Supplies_1066,Household,Cleaning Supplies,BlueMart,30.89,0.0,0.0,0.0
2023-12-11,1067,23,1140.11,49.57,0.0,Grocery_Cereals_1067,Grocery,Cereals,Premium,32.38,0.0,0.0,0.0
2023-12-11,1068,26,2472.34,95.09,0.0,Electronics_Chargers_1068,Electronics,Chargers,International,74.43,0.0,0.0,0.0
2023-12-11,1069,51,1953.3,38.3,0.0,Grocery_Spices_1069,Grocery,Spices,Premium,23.35,0.0,0.0,0.0
2023-12-11,1070,17,717.23,42.19,0.0,Grocery_Canned Goods_1070,Grocery,Canned Goods,International,26.58,0.0,0.0,0.0
2023-12-11,1071,11,60.39,5.49,0.0,Grocery_Canned Goods_1071,Grocery,Canned Goods,BlueMart,4.26,0.0,0.0,0.0
2023-12-11,1072,19,4526.94,238.26,0.0,Electronics_Chargers_1072,Electronics,Chargers,Budget,187.67,0.0,0.0,0.0
2023-12-11,1073,22,2648.3599999999997,120.37999999999998,0.0,Electronics_Chargers_1073,Electronics,Chargers,Premium,75.03,0.0,0.0,0.0
2023-12-11,1074,35,2193.45,62.67,0.0,Personal Care_Skincare_1074,Personal Care,Skincare,Local,46.87,0.0,0.0,0.0
2023-12-11,1075,17,227.29,13.37,0.0,Snacks_Crackers_1075,Snacks,Crackers,Budget,7.55,0.0,0.0,0.0
2023-12-11,1076,26,582.9200000000001,22.42,0.0,Snacks_Chocolates_1076,Snacks,Chocolates,BlueMart,14.3,0.0,0.0,0.0
2023-12-11,1077,13,618.8,47.6,0.0,Household_Cleaning Supplies_1077,Household,Cleaning Supplies,BlueMart,33.54,0.0,0.0,0.0
2023-12-11,1078,22,3954.06,179.73,0.0,Electronics_Cables_1078,Electronics,Cables,Local,102.12,0.0,0.0,0.0
2023-12-11,1079,23,119.60000000000001,5.2,0.0,Beverages_Juices_1079,Beverages,Juices,International,2.97,0.0,0.0,0.0
2023-12-11,1080,22,489.5,22.25,0.0,Snacks_Chips_1080,Snacks,Chips,International,13.55,0.0,0.0,0.0
2023-12-11,1081,21,211.26,10.06,0.0,Snacks_Nuts_1081,Snacks,Nuts,Premium,7.31,0.0,0.0,0.0
2023-12-11,1082,36,1607.7599999999998,44.66,0.0,Household_Detergent_1082,Household,Detergent,Premium,27.34,0.0,0.0,0.0
2023-12-11,1083,30,416.40000000000003,13.88,0.0,Dairy_Cheese_1083,Dairy,Cheese,Budget,9.04,0.0,0.0,0.0
2023-12-11,1084,24,1149.36,47.89000000000001,0.0,Household_Paper Products_1084,Household,Paper Products,Local,36.19,0.0,0.0,0.0
2023-12-11,1085,15,399.45,26.63,0.0,Personal Care_Skincare_1085,Personal Care,Skincare,Premium,17.31,0.0,0.0,0.0
2023-12-11,1086,18,271.08000000000004,15.06,0.0,Grocery_Rice_1086,Grocery,Rice,BlueMart,11.91,0.0,0.0,0.0
2023-12-11,1087,13,122.46000000000001,9.42,0.0,Snacks_Crackers_1087,Snacks,Crackers,International,5.28,0.0,0.0,0.0
2023-12-11,1088,22,465.52,21.16,0.0,Household_Cleaning Supplies_1088,Household,Cleaning Supplies,BlueMart,15.32,0.0,0.0,0.0
2023-12-11,1089,23,1516.8500000000001,65.95,0.0,Electronics_Mobile Accessories_1089,Electronics,Mobile Accessories,International,41.13,0.0,0.0,0.0
2023-12-11,1090,18,657.72,36.54,0.0,Dairy_Cheese_1090,Dairy,Cheese,Premium,20.51,0.0,0.0,0.0
2023-12-11,1091,9,78.66,8.74,0.0,Dairy_Butter_1091,Dairy,Butter,BlueMart,5.54,0.0,0.0,0.0
2023-12-11,1092,36,1014.84,28.19,0.0,Household_Detergent_1092,Household,Detergent,Premium,17.12,0.0,0.0,0.0
2023-12-11,1093,34,271.32,7.98,0.0,Snacks_Chips_1093,Snacks,Chips,BlueMart,5.29,0.0,0.0,0.0
2023-12-11,1094,36,846.0,23.5,0.0,Grocery_Rice_1094,Grocery,Rice,Premium,16.47,0.0,0.0,0.0
2023-12-11,1095,17,355.64000000000004,20.92,0.0,Snacks_Chocolates_1095,Snacks,Chocolates,Local,16.47,0.0,0.0,0.0
2023-12-11,1096,21,2379.09,113.29,0.0,Electronics_Mobile Accessories_1096,Electronics,Mobile Accessories,International,88.73,0.0,0.0,0.0
2023-12-11,1097,15,39.15,2.61,0.0,Snacks_Crackers_1097,Snacks,Crackers,Local,1.68,0.0,0.0,0.0
2023-12-11,1098,33,3416.49,103.53,0.0,Electronics_Mobile Accessories_1098,Electronics,Mobile Accessories,Premium,76.34,0.0,0.0,0.0
2023-12-11,1099,24,1196.16,49.84,0.0,Personal Care_Toothpaste_1099,Personal Care,Toothpaste,BlueMart,28.2,0.0,0.0,0.0
2023-12-11,1100,36,655.5600000000001,18.21,0.0,Electronics_Mobile Accessories_1100,Electronics,Mobile Accessories,Budget,10.36,0.0,0.0,0.0
2023-12-11,1101,29,722.6800000000001,24.919999999999998,0.0,Snacks_Crackers_1101,Snacks,Crackers,Local,17.17,0.0,0.0,0.0
2023-12-11,1102,25,538.5,21.54,0.0,Snacks_Biscuits_1102,Snacks,Biscuits,Premium,13.18,0.0,0.0,0.0
2023-12-11,1103,25,959.75,38.39,0.0,Dairy_Milk_1103,Dairy,Milk,Premium,26.93,0.0,0.0,0.0
2023-12-11,1104,44,929.28,21.12,0.0,Grocery_Pasta_1104,Grocery,Pasta,Budget,12.22,0.0,0.0,0.0
2023-12-11,1105,31,528.24,17.04,0.0,Beverages_Water_1105,Beverages,Water,Budget,13.0,0.0,0.0,0.0
2023-12-11,1106,27,304.56,11.28,0.0,Snacks_Chocolates_1106,Snacks,Chocolates,BlueMart,6.58,0.0,0.0,0.0
2023-12-11,1107,19,3054.63,160.77,0.0,Electronics_Mobile Accessories_1107,Electronics,Mobile Accessories,Premium,116.72,0.0,0.0,0.0
2023-12-11,1108,20,786.4,39.32,0.0,Dairy_Butter_1108,Dairy,Butter,Budget,27.6,0.0,0.0,0.0
2023-12-11,1109,21,764.19,36.39,0.0,Electronics_Batteries_1109,Electronics,Batteries,Budget,26.62,0.0,0.0,0.0
2023-12-11,1110,28,515.48,18.41,0.0,Grocery_Canned Goods_1110,Grocery,Canned Goods,Budget,12.54,0.0,0.0,0.0
2023-12-11,1111,19,238.64000000000001,12.56,0.0,Snacks_Nuts_1111,Snacks,Nuts,Local,9.55,0.0,0.0,0.0
2023-12-11,1112,29,301.02000000000004,10.38,0.0,Household_Paper Products_1112,Household,Paper Products,Premium,7.32,0.0,0.0,0.0
2023-12-11,1113,14,354.06,25.29,0.0,Dairy_Cheese_1113,Dairy,Cheese,Budget,16.07,0.0,0.0,0.0
2023-12-11,1114,20,3048.3999999999996,152.42,0.0,Electronics_Batteries_1114,Electronics,Batteries,Budget,99.08,0.0,0.0,0.0
2023-12-11,1115,22,972.8399999999999,44.22,0.0,Household_Paper Products_1115,Household,Paper Products,International,28.87,0.0,0.0,0.0
2023-12-11,1116,24,1874.88,78.12,0.0,Personal Care_Skincare_1116,Personal Care,Skincare,Premium,54.72,0.0,0.0,0.0
2023-12-11,1117,20,198.79999999999998,9.94,0.0,Snacks_Crackers_1117,Snacks,Crackers,BlueMart,6.33,0.0,0.0,0.0
2023-12-11,1118,25,592.5,23.699999999999996,0.0,Dairy_Milk_1118,Dairy,Milk,International,15.14,0.0,0.0,0.0
2023-12-11,1119,40,1442.8,36.07,0.0,Grocery_Pasta_1119,Grocery,Pasta,Local,20.19,0.0,0.0,0.0
2023-12-11,1120,29,1346.76,46.44,0.0,Grocery_Cereals_1120,Grocery,Cereals,Premium,26.25,0.0,0.0,0.0
2023-12-11,1121,42,1338.96,31.880000000000003,0.0,Grocery_Rice_1121,Grocery,Rice,Budget,25.39,0.0,0.0,0.0
2023-12-11,1122,18,568.8000000000001,31.6,0.0,Dairy_Yogurt_1122,Dairy,Yogurt,Local,21.58,0.0,0.0,0.0
2023-12-11,1123,19,186.58,9.82,0.0,Beverages_Water_1123,Beverages,Water,International,7.15,0.0,0.0,0.0
2023-12-11,1124,38,897.5600000000001,23.62,0.0,Dairy_Cheese_1124,Dairy,Cheese,Premium,13.62,0.0,0.0,0.0
2023-12-11,1125,17,458.49,26.969999999999995,0.0,Personal Care_Toothpaste_1125,Personal Care,Toothpaste,Premium,16.65,0.0,0.0,0.0
2023-12-11,1126,28,719.5999999999999,25.7,0.0,Beverages_Soft Drinks_1126,Beverages,Soft Drinks,Budget,14.71,0.0,0.0,0.0
2023-12-11,1127,25,510.75,20.43,0.0,Grocery_Rice_1127,Grocery,Rice,Premium,13.66,0.0,0.0,0.0
2023-12-11,1128,37,983.4599999999999,26.58,0.0,Grocery_Spices_1128,Grocery,Spices,Local,18.5,0.0,0.0,0.0
2023-12-11,1129,24,3668.16,152.84,0.0,Electronics_Chargers_1129,Electronics,Chargers,Premium,105.63,0.0,0.0,0.0
2023-12-11,1130,58,977.88,16.86,0.0,Snacks_Nuts_1130,Snacks,Nuts,Premium,11.68,0.0,0.0,0.0
2023-12-11,1131,15,352.04999999999995,23.469999999999995,0.0,Snacks_Crackers_1131,Snacks,Crackers,Premium,12.95,0.0,0.0,0.0
2023-12-11,1132,19,660.82,34.78,0.0,Dairy_Butter_1132,Dairy,Butter,Local,19.89,0.0,0.0,0.0
2023-12-11,1133,16,541.6,33.85,0.0,Electronics_Mobile Accessories_1133,Electronics,Mobile Accessories,Premium,23.06,0.0,0.0,0.0
2023-12-11,1134,14,193.62,13.830000000000002,0.0,Household_Paper Products_1134,Household,Paper Products,International,8.98,0.0,0.0,0.0
2023-12-11,1135,22,1110.78,50.49,0.0,Household_Trash Bags_1135,Household,Trash Bags,BlueMart,31.02,0.0,0.0,0.0
2023-12-11,1136,14,844.06,60.29,0.0,Personal Care_Shampoo_1136,Personal Care,Shampoo,Premium,41.22,0.0,0.0,0.0
2023-12-11,1137,19,127.67999999999999,6.720000000000001,0.0,Snacks_Nuts_1137,Snacks,Nuts,Local,5.32,0.0,0.0,0.0
2023-12-11,1138,19,879.32,46.28,0.0,Household_Cleaning Supplies_1138,Household,Cleaning Supplies,Local,31.58,0.0,0.0,0.0
2023-12-11,1139,16,363.36,22.71,0.0,Dairy_Cream_1139,Dairy,Cream,Premium,17.78,0.0,0.0,0.0
2023-12-11,1140,23,824.5500000000001,35.85,0.0,Personal Care_Shampoo_1140,Personal Care,Shampoo,Budget,23.79,0.0,0.0,0.0
2023-12-11,1141,17,143.64999999999998,8.45,0.0,Beverages_Coffee_1141,Beverages,Coffee,BlueMart,6.09,0.0,0.0,0.0
2023-12-11,1142,25,391.0,15.639999999999999,0.0,Electronics_Mobile Accessories_1142,Electronics,Mobile Accessories,Premium,9.06,0.0,0.0,0.0
2023-12-11,1143,17,292.57,17.21,0.0,Dairy_Cheese_1143,Dairy,Cheese,Local,13.46,0.0,0.0,0.0
2023-12-11,1144,21,303.66,14.460000000000003,0.0,Household_Detergent_1144,Household,Detergent,International,10.6,0.0,0.0,0.0
2023-12-11,1145,15,171.9,11.46,0.0,Household_Trash Bags_1145,Household,Trash Bags,Budget,8.43,0.0,0.0,0.0
2023-12-11,1146,24,486.96,20.29,0.0,Snacks_Chocolates_1146,Snacks,Chocolates,BlueMart,12.18,0.0,0.0,0.0
2023-12-11,1147,25,518.5,20.74,0.0,Snacks_Crackers_1147,Snacks,Crackers,Budget,14.86,0.0,0.0,0.0
2023-12-11,1148,24,1286.6399999999999,53.61000000000001,0.0,Household_Cleaning Supplies_1148,Household,Cleaning Supplies,Local,34.75,0.0,0.0,0.0
2023-12-11,1149,30,3107.4,103.58,0.0,Electronics_Chargers_1149,Electronics,Chargers,Premium,68.95,0.0,0.0,0.0
2023-12-11,1150,25,3328.5,133.14,0.0,Electronics_Batteries_1150,Electronics,Batteries,International,80.96,0.0,0.0,0.0
2023-12-11,1151,21,2997.33,142.73,0.0,Electronics_Cables_1151,Electronics,Cables,Budget,110.85,0.0,0.0,0.0
2023-12-11,1152,28,1510.32,53.94,0.0,Personal Care_Toothpaste_1152,Personal Care,Toothpaste,BlueMart,34.18,0.0,0.0,0.0
2023-12-11,1153,24,3857.28,160.72,0.0,Electronics_Batteries_1153,Electronics,Batteries,International,109.83,0.0,0.0,0.0
2023-12-11,1154,28,444.92,15.890000000000002,0.0,Household_Cleaning Supplies_1154,Household,Cleaning Supplies,Premium,9.98,0.0,0.0,0.0
2023-12-11,1155,21,480.47999999999996,22.88,0.0,Electronics_Mobile Accessories_1155,Electronics,Mobile Accessories,Local,15.84,0.0,0.0,0.0
2023-12-11,1156,26,882.7,33.95,0.0,Personal Care_Soap_1156,Personal Care,Soap,BlueMart,25.64,0.0,0.0,0.0
2023-12-11,1157,21,307.23,14.63,0.0,Household_Cleaning Supplies_1157,Household,Cleaning Supplies,Local,9.5,0.0,0.0,0.0
2023-12-11,1158,28,203.56,7.27,0.0,Snacks_Crackers_1158,Snacks,Crackers,Local,5.31,0.0,0.0,0.0
2023-12-11,1159,28,4986.240000000001,178.07999999999998,0.0,Electronics_Batteries_1159,Electronics,Batteries,Premium,122.11,0.0,0.0,0.0
2023-12-11,1160,38,234.83999999999997,6.18,0.0,Snacks_Nuts_1160,Snacks,Nuts,Budget,4.8,0.0,0.0,0.0
2023-12-11,1161,38,3141.08,82.66,0.0,Electronics_Batteries_1161,Electronics,Batteries,International,58.17,0.0,0.0,0.0
2023-12-11,1162,11,290.4,26.4,0.0,Dairy_Yogurt_1162,Dairy,Yogurt,International,14.64,0.0,0.0,0.0
2023-12-11,1163,18,673.02,37.39,0.0,Household_Paper Products_1163,Household,Paper Products,International,27.08,0.0,0.0,0.0
2023-12-11,1164,30,5887.200000000001,196.24,0.0,Electronics_Cables_1164,Electronics,Cables,BlueMart,126.3,0.0,0.0,0.0
2023-12-11,1165,33,570.9,17.3,0.0,Personal Care_Skincare_1165,Personal Care,Skincare,International,13.15,0.0,0.0,0.0
2023-12-11,1166,23,1134.3600000000001,49.32,0.0,Grocery_Spices_1166,Grocery,Spices,BlueMart,37.47,0.0,0.0,0.0
2023-12-11,1167,12,529.8,44.15,0.0,Grocery_Rice_1167,Grocery,Rice,Budget,30.01,0.0,0.0,0.0
2023-12-11,1168,12,229.44,19.12,0.0,Snacks_Chips_1168,Snacks,Chips,Local,11.5,0.0,0.0,0.0
2023-12-11,1169,28,170.51999999999998,6.09,0.0,Beverages_Soft Drinks_1169,Beverages,Soft Drinks,International,3.98,0.0,0.0,0.0
2023-12-11,1170,28,596.4,21.3,0.0,Dairy_Yogurt_1170,Dairy,Yogurt,International,14.28,0.0,0.0,0.0
2023-12-11,1171,17,708.3900000000001,41.67,0.0,Personal Care_Toothpaste_1171,Personal Care,Toothpaste,BlueMart,24.39,0.0,0.0,0.0
2023-12-11,1172,28,3176.6,113.45,0.0,Electronics_Chargers_1172,Electronics,Chargers,Premium,88.34,0.0,0.0,0.0
2023-12-11,1173,23,3762.34,163.58,0.0,Electronics_Batteries_1173,Electronics,Batteries,Budget,90.5,0.0,0.0,0.0
